year,state_abbr,state_name,population,violent_crime,property_crime,total_crime,homicide,rape_legacy,rape_legacy_cleaned,aggravated_assault,robbery,rape_revised,rape_revised_cleaned,burglary,larceny,motor_vehicle_theft,violent_crime_rate_100k,%violent_crime_100k,property_crime_rate_100k,%property_crime_100k,%total_crime_per_100k
1999,ME,Maine,1253040,1404,34618,36022,25,239.0,239,897,243,,0,7532,25392,1694,112.0475005,0.1120475005,2762.721062,2.762721062,2.874768563
1999,MD,Maryland,5171634,38447,215973,254420,465,1551.0,1551,22795,13636,,0,43230,147296,25447,743.4207448,0.7434207448,4176.10759,4.17610759,4.919528335
1999,MA,Massachusetts,6175169,34023,167437,201460,122,1663.0,1663,26307,5931,,0,32964,108845,25628,550.9646781,0.5509646781,2711.456156,2.711456156,3.262420834
1999,LA,Louisiana,4372035,32033,219219,251252,468,1448.0,1448,22526,7591,,0,47775,149749,21695,732.6794044,0.7326794044,5014.118139,5.014118139,5.746797544
1999,KY,Kentucky,3960825,12212,104768,116980,203,1148.0,1148,7757,3104,,0,25180,70719,8869,308.3196051,0.3083196051,2645.105502,2.645105502,2.953425107
1999,KS,Kansas,2654052,10159,107644,117803,160,1065.0,1065,6887,2047,,0,21874,79722,6048,382.7732087,0.3827732087,4055.836133,4.055836133,4.438609341
1999,IN,Indiana,5942901,22261,201547,223808,391,1607.0,1607,13767,6496,,0,42463,138794,20290,374.5813703,0.3745813703,3391.390838,3.391390838,3.765972208
1999,IL,Illinois,12128370,83621,463939,547560,939,4297.0,4297,52020,26365,,0,86317,320954,56668,689.466103,0.689466103,3825.237851,3.825237851,4.514703954
1999,ID,Idaho,1251700,3066,36363,39429,25,417.0,417,2401,223,,0,7641,26824,1898,244.9468723,0.2449468723,2905.089079,2.905089079,3.150035951
1999,IA,Iowa,2869413,8034,84463,92497,43,780.0,780,6160,1051,,0,17012,62316,5135,279.9875793,0.2799875793,2943.563718,2.943563718,3.223551298
1999,HI,Hawaii,1185497,2785,54539,57324,44,354.0,354,1343,1044,,0,9421,40458,4660,234.9225683,0.2349225683,4600.517758,4.600517758,4.835440326
1999,GA,Georgia,7788240,41585,359383,400968,583,2319.0,2319,25721,12962,,0,71429,247834,40120,533.946052,0.533946052,4614.431502,4.614431502,5.148377554
1999,FL,Florida,15111244,129044,808674,937718,859,6990.0,6990,89226,31969,,0,181378,534105,93191,853.9601372,0.8539601372,5351.472056,5.351472056,6.205432193
1999,DE,Delaware,753538,5534,30922,36456,24,529.0,529,3489,1492,,0,5245,22634,3043,734.4022465,0.7344022465,4103.5754,4.1035754,4.837977647
1999,DC,District of Columbia,519000,8448,33420,41868,241,248.0,248,4615,3344,,0,5067,21701,6652,1627.745665,1.627745665,6439.306358,6.439306358,8.067052023
1999,CT,Connecticut,3282031,11342,99894,111236,107,654.0,654,6527,4054,,0,19298,69299,11297,345.5786981,0.3455786981,3043.664121,3.043664121,3.389242819
1999,CO,Colorado,4056133,13811,151002,164813,185,1679.0,1679,8891,3056,,0,26979,109228,14795,340.4967243,0.3404967243,3722.80692,3.72280692,4.063303644
1999,CA,California,33145121,207879,1053285,1261164,2005,9363.0,9363,136472,60039,,0,223814,660991,168480,627.1782806,0.6271782806,3177.798023,3.177798023,3.804976304
1999,AZ,Arizona,4778332,26334,255401,281735,384,1383.0,1383,17279,7288,,0,49423,167731,38247,551.1128151,0.5511128151,5344.982308,5.344982308,5.896095123
1999,AR,Arkansas,2551373,10848,92283,103131,143,710.0,710,7971,2024,,0,21692,63927,6664,425.1828329,0.4251828329,3616.993674,3.616993674,4.042176507
1999,AL,Alabama,4369862,21421,171398,192819,345,1513.0,1513,14266,5297,,0,38648,119616,13134,490.1985463,0.4901985463,3922.274891,3.922274891,4.412473437
1999,AK,Alaska,619500,3908,23099,27007,52,517.0,517,2773,566,,0,3787,16654,2658,630.8313156,0.6308313156,3728.652139,3.728652139,4.359483454
1998,WY,Wyoming,481000,1191,17124,18315,23,133.0,133,957,78,,0,2696,13759,669,247.6091476,0.2476091476,3560.08316,3.56008316,3.807692308
1998,WV,West Virginia,1811000,4503,41627,46130,78,339.0,339,3410,676,,0,11110,27127,3390,248.6471563,0.2486471563,2298.564329,2.298564329,2.547211485
1998,WI,Wisconsin,5224000,13009,172084,185093,190,1037.0,1037,7308,4474,,0,29740,128134,14210,249.0237366,0.2490237366,3294.104135,3.294104135,3.543127871
1998,WA,Washington,5689000,24380,309419,333799,224,2740.0,2740,14839,6577,,0,60446,213773,35200,428.5463175,0.4285463175,5438.899631,5.438899631,5.867445948
1998,VT,Vermont,591000,628,17924,18552,13,163.0,163,396,56,,0,3966,13084,874,106.2605753,0.1062605753,3032.825719,3.032825719,3.139086294
1998,VA,Virginia,6791000,22115,226461,248576,422,1810.0,1810,12712,7171,,0,38094,170012,18355,325.6515977,0.3256515977,3334.722427,3.334722427,3.660374024
1998,UT,Utah,2100000,6599,109025,115624,65,875.0,875,4274,1385,,0,17070,84255,7700,314.2380952,0.3142380952,5191.666667,5.191666667,5.505904762
1998,TX,Texas,19760000,111566,898496,1010062,1346,7913.0,7913,73630,28677,,0,194883,606967,96646,564.6052632,0.5646052632,4547.044534,4.547044534,5.111649798
1998,TN,Tennessee,5431000,38832,234588,273420,460,2485.0,2485,26220,9667,,0,58432,148057,28099,715.0064445,0.7150064445,4319.42552,4.31942552,5.034431965
1998,SD,South Dakota,738000,1139,18227,19366,10,258.0,258,722,149,,0,3458,14006,763,154.3360434,0.1543360434,2469.783198,2.469783198,2.624119241
1998,SC,South Carolina,3836000,34647,186960,221607,306,1753.0,1753,26645,5943,,0,44600,126412,15948,903.2064651,0.9032064651,4873.826903,4.873826903,5.777033368
1998,RI,Rhode Island,988000,3084,31672,34756,24,351.0,351,2050,659,,0,6452,21391,3829,312.145749,0.312145749,3205.668016,3.205668016,3.517813765
1998,PA,Pennsylvania,12001000,50470,342318,392788,633,3223.0,3223,26827,19787,,0,63777,235873,42668,420.5482876,0.4205482876,2852.412299,2.852412299,3.272960587
1998,OR,Oregon,3282000,13778,171545,185323,126,1307.0,1307,8893,3452,,0,30442,123841,17262,419.804997,0.419804997,5226.843388,5.226843388,5.646648385
1998,OK,Oklahoma,3347000,18053,149426,167479,204,1513.0,1513,13258,3078,,0,38268,97593,13565,539.378548,0.539378548,4464.47565,4.46447565,5.003854198
1998,OH,Ohio,11209000,40628,444438,485066,443,4543.0,4543,20682,14960,,0,90805,310612,43021,362.4587385,0.3624587385,3965.01026,3.96501026,4.327468998
1998,NY,New York,18175000,115915,536287,652202,924,3843.0,3843,62023,49125,,0,104821,363295,68171,637.7716644,0.6377716644,2950.685007,2.950685007,3.588456671
1998,NV,Nevada,1747000,11244,81006,92250,170,911.0,911,5710,4453,,0,19873,47367,13766,643.6176302,0.6436176302,4636.863194,4.636863194,5.280480824
1998,NM,New Mexico,1737000,16700,100011,116711,190,957.0,957,12714,2839,,0,24213,65031,10767,961.427749,0.961427749,5757.685665,5.757685665,6.719113414
1998,NJ,New Jersey,8115000,35720,260810,296530,325,1623.0,1623,18663,15109,,0,54459,171166,35185,440.17252,0.44017252,3213.924831,3.213924831,3.654097351
1998,NH,New Hampshire,1185000,1270,27405,28675,18,400.0,400,597,255,,0,3852,22079,1474,107.1729958,0.1071729958,2312.658228,2.312658228,2.419831224
1998,NE,Nebraska,1663000,7507,65752,73259,51,417.0,417,5749,1290,,0,10544,49420,5788,451.4131088,0.4514131088,3953.8184,3.9538184,4.405231509
1998,ND,North Dakota,638000,570,16535,17105,7,212.0,212,286,65,,0,2274,13134,1127,89.34169279,0.08934169279,2591.69279,2.59169279,2.681034483
1998,NC,North Carolina,7546000,43723,357892,401615,612,2311.0,2311,28667,12133,,0,99951,233325,24616,579.41956,0.57941956,4742.804135,4.742804135,5.322223695
1998,MT,Montana,880000,1797,36564,38361,18,235.0,235,1312,232,,0,4575,29940,2049,204.2045455,0.2042045455,4155.0,4.155,4.359204545
1998,MS,Mississippi,2752000,11302,109345,120647,315,1026.0,1026,6567,3394,,0,31498,68525,9322,410.6831395,0.4106831395,3973.292151,3.973292151,4.383975291
1998,MO,Missouri,5439000,30222,232284,262506,399,1463.0,1463,20244,8116,,0,47455,160363,24466,555.6536128,0.5556536128,4270.711528,4.270711528,4.826365141
1998,MN,Minnesota,4725000,14656,176541,191197,121,2358.0,2358,7806,4371,,0,32486,128689,15366,310.1798942,0.3101798942,3736.31746,3.73631746,4.046497354
1998,MI,Michigan,9817000,60947,398773,459720,721,4946.0,4946,39987,15293,,0,82249,258186,58338,620.8312112,0.6208312112,4062.065804,4.062065804,4.682897015
1998,ME,Maine,1244000,1566,36261,37827,26,225.0,225,1052,263,,0,8295,26457,1509,125.8842444,0.1258842444,2914.871383,2.914871383,3.040755627
1998,MD,Maryland,5135000,40903,234624,275527,513,1714.0,1714,23337,15339,,0,47393,159019,28212,796.5530672,0.7965530672,4569.113924,4.569113924,5.365666991
1998,MA,Massachusetts,6147000,38192,173011,211203,124,1687.0,1687,30443,5938,,0,37333,109275,26403,621.3112087,0.6213112087,2814.559948,2.814559948,3.435871157
1998,LA,Louisiana,4369000,34057,232378,266435,560,1609.0,1609,23237,8651,,0,51210,157507,23661,779.5147631,0.7795147631,5318.791485,5.318791485,6.098306249
1998,KY,Kentucky,3936000,12909,109721,122630,237,1107.0,1107,8097,3468,,0,27998,71971,9752,327.972561,0.327972561,2787.627033,2.787627033,3.115599593
1998,KS,Kansas,2629000,10972,117114,128086,173,1128.0,1128,7384,2287,,0,24984,85329,6801,417.3449981,0.4173449981,4454.697604,4.454697604,4.872042602
1998,IN,Indiana,5899000,25423,220529,245952,454,1952.0,1952,16456,6561,,0,46552,152790,21187,430.9713511,0.4309713511,3738.41329,3.73841329,4.169384641
1998,IL,Illinois,12045000,97291,487915,585206,1008,4095.0,4095,62261,29927,,0,97792,337191,52932,807.7293483,0.8077293483,4050.767954,4.050767954,4.858497302
1998,ID,Idaho,1229000,3468,42185,45653,36,386.0,386,2782,264,,0,8518,31385,2282,282.1806347,0.2821806347,3432.465419,3.432465419,3.714646054
1998,IA,Iowa,2862000,8916,91272,100188,54,728.0,728,6678,1456,,0,19282,66016,5974,311.5303983,0.3115303983,3189.098532,3.189098532,3.500628931
1998,HI,Hawaii,1193000,2946,60677,63623,24,352.0,352,1345,1225,,0,11169,43914,5594,246.9404862,0.2469404862,5086.085499,5.086085499,5.333025985
1998,GA,Georgia,7642000,43762,373717,417479,618,2322.0,2322,26514,14308,,0,75720,255459,42538,572.6511384,0.5726511384,4890.303585,4.890303585,5.462954724
1998,FL,Florida,14916000,140016,887107,1027123,967,7404.0,7404,95447,36198,,0,203105,579752,104250,938.6967015,0.9386967015,5947.351837,5.947351837,6.886048538
1998,DE,Delaware,744000,5672,34230,39902,21,499.0,499,3707,1445,,0,6395,24649,3186,762.3655914,0.7623655914,4600.806452,4.600806452,5.363172043
1998,DC,District of Columbia,523000,8988,37222,46210,260,190.0,190,4932,3606,,0,6361,24360,6501,1718.546845,1.718546845,7117.017208,7.117017208,8.835564054
1998,CT,Connecticut,3274000,11993,111978,123971,135,728.0,728,6751,4379,,0,21801,77472,12705,366.3103238,0.3663103238,3420.219914,3.420219914,3.786530238
1998,CO,Colorado,3971000,15008,163189,178197,183,1883.0,1883,9704,3238,,0,31231,115871,16087,377.9400655,0.3779400655,4109.519013,4.109519013,4.487459078
1998,CA,California,32667000,229883,1188791,1418674,2171,9782.0,9782,149148,68782,,0,269012,724262,195517,703.7162886,0.7037162886,3639.118989,3.639118989,4.342835277
1998,AZ,Arizona,4669000,26984,280001,306985,376,1451.0,1451,17442,7715,,0,56473,183137,40391,577.9396016,0.5779396016,5997.022917,5.997022917,6.574962519
1998,AR,Arkansas,2538000,12442,96271,108713,201,893.0,893,8906,2442,,0,23559,65525,7187,490.2285264,0.4902285264,3793.183609,3.793183609,4.283412136
1998,AL,Alabama,4352000,22286,177779,200065,354,1443.0,1443,14791,5698,,0,41965,120943,14871,512.0863971,0.5120863971,4084.995404,4.084995404,4.597081801
1998,AK,Alaska,614000,4015,25316,29331,41,421.0,421,3021,532,,0,4098,18611,2607,653.9087948,0.6539087948,4123.127036,4.123127036,4.777035831
1997,WY,Wyoming,480000,1225,18843,20068,17,137.0,137,986,85,,0,2998,15198,647,255.2083333,0.2552083333,3925.625,3.925625,4.180833333
1997,WV,West Virginia,1816000,3971,40868,44839,75,355.0,355,2759,782,,0,10647,26934,3287,218.6674009,0.2186674009,2250.440529,2.250440529,2.46910793
1997,WI,Wisconsin,5170000,13988,176145,190133,205,1048.0,1048,7521,5214,,0,29503,131002,15640,270.5609284,0.2705609284,3407.059961,3.407059961,3.67762089
1997,WA,Washington,5610000,24724,307742,332466,244,2885.0,2885,14864,6734,,0,62064,213823,31855,440.7130125,0.4407130125,5485.597148,5.485597148,5.92631016
1997,VT,Vermont,589000,705,15953,16658,9,156.0,156,461,79,,0,3611,11542,800,119.6943973,0.1196943973,2708.488964,2.708488964,2.828183362
1997,VA,Virginia,6734000,23249,237773,261022,488,1819.0,1819,12558,8384,,0,38475,180406,18892,345.2479952,0.3452479952,3530.932581,3.530932581,3.876180576
1997,UT,Utah,2059000,6878,116569,123447,50,977.0,977,4443,1408,,0,18335,89090,9144,334.0456532,0.3340456532,5661.437591,5.661437591,5.995483244
1997,TX,Texas,19439000,117126,948231,1065357,1327,8011.0,8011,77266,30522,,0,201059,645451,101721,602.5309944,0.6025309944,4877.982407,4.877982407,5.480513401
1997,TN,Tennessee,5368000,42389,253484,295873,511,3056.0,3056,27335,11487,,0,62899,156843,33742,789.6609538,0.7896609538,4722.131148,4.722131148,5.511792101
1997,SD,South Dakota,738000,1457,22491,23948,10,357.0,357,918,172,,0,4088,17545,858,197.4254743,0.1974254743,3047.560976,3.047560976,3.24498645
1997,SC,South Carolina,3760000,37235,193402,230637,314,1837.0,1837,28460,6624,,0,46322,131325,15755,990.2925532,0.9902925532,5143.670213,5.143670213,6.133962766
1997,RI,Rhode Island,987000,3292,32777,36069,25,363.0,363,2197,707,,0,7083,21499,4195,333.5359676,0.3335359676,3320.871327,3.320871327,3.654407295
1997,PA,Pennsylvania,12020000,53140,359323,412463,705,3289.0,3289,30358,18788,,0,68218,246892,44213,442.0965058,0.4420965058,2989.37604,2.98937604,3.431472546
1997,OR,Oregon,3243000,14412,188916,203328,95,1306.0,1306,9200,3811,,0,33507,136129,19280,444.4033302,0.4444033302,5825.346901,5.825346901,6.269750231
1997,OK,Oklahoma,3317000,18560,163698,182258,229,1517.0,1517,13368,3446,,0,40015,109039,14644,559.5417546,0.5595417546,4935.122098,4.935122098,5.494663853
1997,OH,Ohio,11186000,48706,455799,504505,523,4566.0,4566,25862,17755,,0,94972,315908,45419,435.4192741,0.4354192741,4074.727338,4.074727338,4.510146612
1997,NY,New York,18137000,124890,584438,709328,1093,4075.0,4075,63628,56094,,0,118306,386435,79697,688.5923802,0.6885923802,3222.352098,3.222352098,3.910944478
1997,NV,Nevada,1677000,13395,88307,101702,187,1005.0,1005,7132,5071,,0,21975,53112,13220,798.7477639,0.7987477639,5265.772212,5.265772212,6.064519976
1997,NM,New Mexico,1730000,14762,104721,119483,134,872.0,872,10790,2966,,0,25126,67188,12407,853.2947977,0.8532947977,6053.236994,6.053236994,6.906531792
1997,NJ,New Jersey,8053000,39673,287038,326711,337,1729.0,1729,20650,16957,,0,60894,184979,41165,492.6487023,0.4926487023,3564.361108,3.564361108,4.05700981
1997,NH,New Hampshire,1173000,1328,29635,30963,16,395.0,395,643,274,,0,4612,23430,1593,113.2139812,0.1132139812,2526.427962,2.526427962,2.639641944
1997,NE,Nebraska,1657000,7265,63717,70982,50,406.0,406,5712,1097,,0,9813,48363,5541,438.4429692,0.4384429692,3845.322873,3.845322873,4.283765842
1997,ND,North Dakota,641000,559,16821,17380,6,159.0,159,353,41,,0,2300,13367,1154,87.2074883,0.0872074883,2624.180967,2.624180967,2.711388456
1997,NC,North Carolina,7425000,45071,362672,407743,614,2348.0,2348,29292,12817,,0,100002,238228,24442,607.016835,0.607016835,4884.47138,4.88447138,5.491488215
1997,MT,Montana,879000,1161,37592,38753,42,171.0,171,769,179,,0,5002,30411,2179,132.0819113,0.1320819113,4276.678043,4.276678043,4.408759954
1997,MS,Mississippi,2731000,12808,113644,126452,358,1065.0,1065,7644,3741,,0,32429,71887,9328,468.9857195,0.4689857195,4161.259612,4.161259612,4.630245331
1997,MO,Missouri,5402000,31192,228889,260081,426,1525.0,1525,20811,8430,,0,46900,155472,26517,577.4157719,0.5774157719,4237.115883,4.237115883,4.814531655
1997,MN,Minnesota,4686000,15827,191006,206833,129,2446.0,2446,7879,5373,,0,35265,137872,17869,337.7507469,0.3377507469,4076.099018,4.076099018,4.413849765
1997,MI,Michigan,9774000,57663,422916,480579,759,5070.0,5070,36900,14934,,0,80726,276863,65327,589.9631676,0.5899631676,4326.949048,4.326949048,4.916912216
1997,ME,Maine,1242000,1500,37396,38896,25,254.0,254,964,257,,0,8241,27513,1642,120.7729469,0.1207729469,3010.950081,3.010950081,3.131723027
1997,MD,Maryland,5094000,43127,244842,287969,502,1814.0,1814,23654,17157,,0,47918,166256,30668,846.6234786,0.8466234786,4806.47821,4.80647821,5.653101688
1997,MA,Massachusetts,6118000,39411,185437,224848,119,1647.0,1647,30969,6676,,0,40491,115494,29452,644.1811049,0.6441811049,3031.006865,3.031006865,3.67518797
1997,LA,Louisiana,4352000,37248,243423,280671,682,1799.0,1799,24360,10407,,0,53935,163114,26374,855.8823529,0.8558823529,5593.359375,5.593359375,6.449241728
1997,KY,Kentucky,3908000,12386,109819,122205,228,1304.0,1304,7308,3546,,0,26638,73487,9694,316.9396111,0.3169396111,2810.107472,2.810107472,3.127047083
1997,KS,Kansas,2595000,11151,122553,133704,150,1179.0,1179,7287,2535,,0,24292,91823,6438,429.7109827,0.4297109827,4722.65896,4.72265896,5.152369942
1997,IN,Indiana,5864000,30179,231723,261902,430,1928.0,1928,20058,7763,,0,48182,158442,25099,514.648704,0.514648704,3951.620055,3.951620055,4.466268759
1997,IL,Illinois,11896000,102476,509113,611589,1096,4415.0,4415,63842,33123,,0,103550,350140,55423,861.4324143,0.8614324143,4279.699059,4.279699059,5.141131473
1997,ID,Idaho,1210000,3107,44388,47495,39,350.0,350,2481,237,,0,9175,32784,2429,256.7768595,0.2567768595,3668.429752,3.668429752,3.925206612
1997,IA,Iowa,2852000,8841,99986,108827,52,579.0,579,6617,1593,,0,22003,71301,6682,309.9929874,0.3099929874,3505.820477,3.505820477,3.815813464
1997,HI,Hawaii,1187000,3299,68193,71492,47,371.0,371,1478,1403,,0,12741,48984,6468,277.9275484,0.2779275484,5744.987363,5.744987363,6.022914912
1997,GA,Georgia,7486000,45408,388155,433563,563,2328.0,2328,27044,15473,,0,81320,262263,44572,606.5722682,0.6065722682,5185.078814,5.185078814,5.791651082
1997,FL,Florida,14654000,149996,915613,1065609,1012,7599.0,7599,100926,40459,,0,213926,594492,107195,1023.584004,1.023584004,6248.212092,6.248212092,7.271796097
1997,DE,Delaware,732000,5753,36578,42331,22,428.0,428,3520,1783,,0,6421,25904,4253,785.9289617,0.7859289617,4996.994536,4.996994536,5.782923497
1997,DC,District of Columbia,529000,10708,41341,52049,301,218.0,218,5688,4501,,0,6963,26809,7569,2024.196597,2.024196597,7814.933837,7.814933837,9.839130435
1997,CT,Connecticut,3270000,12781,117505,130286,124,740.0,740,6918,4999,,0,24143,78821,14541,390.8562691,0.3908562691,3593.425076,3.593425076,3.984281346
1997,CO,Colorado,3893000,14139,166902,181041,157,1677.0,1677,9063,3242,,0,30994,119801,16107,363.1903416,0.3631903416,4287.233496,4.287233496,4.650423838
1997,CA,California,32268000,257582,1312367,1569949,2579,10189.0,10189,163346,81468,,0,299240,784405,228722,798.2583364,0.7982583364,4067.085038,4.067085038,4.865343374
1997,AZ,Arizona,4555000,28411,299323,327734,375,1492.0,1492,18997,7547,,0,60077,195045,44201,623.7321625,0.6237321625,6571.306257,6.571306257,7.195038419
1997,AR,Arkansas,2523000,13293,105759,119052,250,1098.0,1098,9131,2814,,0,25568,72253,7938,526.8727705,0.5268727705,4191.795482,4.191795482,4.718668252
1997,AL,Alabama,4319000,24379,186809,211188,426,1396.0,1396,15626,6931,,0,43786,127616,15407,564.4593656,0.5644593656,4325.28363,4.32528363,4.889742996
1997,AK,Alaska,609000,4270,27840,32110,54,403.0,403,3165,648,,0,4276,20780,2784,701.1494253,0.7011494253,4571.428571,4.571428571,5.272577997
1996,WY,Wyoming,481000,1201,19261,20462,16,140.0,140,947,98,,0,3184,15408,669,249.6881497,0.2496881497,4004.365904,4.004365904,4.254054054
1996,WV,West Virginia,1826000,3836,41510,45346,69,358.0,358,2672,737,,0,9979,28300,3231,210.0766703,0.2100766703,2273.274918,2.273274918,2.483351588
1996,WI,Wisconsin,5160000,13039,184143,197182,204,1086.0,1086,6767,4982,,0,30356,135941,17846,252.6937984,0.2526937984,3568.662791,3.568662791,3.821356589
